id,name,symbol,slug,circulating_supply,total_supply,max_supply,date_added,num_market_pairs,tags,platform,cmc_rank,last_updated,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
1504,InflationCoin,IFLT,inflationcoin,44790092020.0796,44790092020.0796,,2017-01-12T00:00:00.000Z,3,[],,1513,2019-03-02T01:54:01.000Z,1.84095897387e-06,5.47371893709977,0.00970259,-12.6971,-10.6135,82456.72184482861
2395,Ignition,IC,ignition,1021210.31865,1076534.4,5000000.0,2018-01-14T00:00:00.000Z,6,['mineable'],,1514,2019-03-02T01:54:04.000Z,0.079804876486,135.779311967098,0.124764,2.42994,-38.13,81497.56334609195
2910,Crowdholding,YUP,crowdholding,148691713.289691,445000000.0,,2018-07-10T00:00:00.000Z,1,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd9a12cde03a86e800496469858de8581d3a5353d'}",1515,2019-03-02T01:54:05.000Z,0.000547798774204,29.0663186575333,0.012695,-11.1767,-20.0557,81453.13827438535
276,Bitstar,BITS,bitstar,20130175.0,20130175.0,,2014-04-23T00:00:00.000Z,1,[],,1516,2019-03-02T01:54:00.000Z,0.00404091804503,0.0,2.84217e-14,-2.84217e-14,-4.26326e-14,81344.38740711178
2448,SparksPay,SPK,sparkspay,5483098.06395136,6310817.00010672,21000000.0,2018-01-22T00:00:00.000Z,4,['mineable'],,1517,2019-03-02T01:54:04.000Z,0.0147959478131,180.629449166922,0.16256,0.962655,-1.19149,81127.63280833398
2198,Viuly,VIU,viuly,519490345.95,1000000000.0,,2017-11-19T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x464baddce9bd32581a7d59d9bb8350c7c7764668'}",1518,2019-03-02T01:54:03.000Z,0.000154419217053,27.9499564510669,0.118227,23.948,-11.66,80219.2924881911
2160,Innova,INN,innova,5049717.92,5799717.92,23000000.0,2017-11-08T00:00:00.000Z,2,['mineable'],,1519,2019-03-02T01:54:03.000Z,0.0156953194846,272.078504197615,0.141789,-41.4753,-1.76004,79256.9360615098
2756,Tokia,TKA,tokia,42135421.3300599,52669276.6625749,,2018-05-22T00:00:00.000Z,4,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdae1baf249964bc4b6ac98c3122f0e3e785fd279'}",1520,2019-03-02T01:54:04.000Z,0.00187039608559,63.1950805166928,0.0682444,7.48594,-10.492,78809.92712042943
426,BritCoin,BRIT,britcoin,21268092.1527636,21268092.1527636,,2014-07-03T00:00:00.000Z,1,['mineable'],,1521,2019-03-02T01:54:00.000Z,0.00363920416066,0.0,2.84217e-14,-4.26326e-14,-27.643,77398.9294516376
3125,XDNA,XDNA,xdna,3440238.99778637,3967725.87162732,,2018-08-09T00:00:00.000Z,2,['mineable'],,1522,2019-03-02T01:54:06.000Z,0.0223396160462,21.9858185621032,0.0698868,-2.85493,-11.8341,76853.6183177114
2648,Bitsum,BSM,bitsum,1336296151.0,1844674407.0,,2018-04-17T00:00:00.000Z,3,[],,1523,2019-03-02T01:54:05.000Z,5.71892744038e-05,384.772617968622,0.240434,-22.1042,-12.2395,76421.80726428075
2415,ArbitrageCT,ARCT,arbitragect,90912184.4999999,150986184.5,,2018-01-17T00:00:00.000Z,4,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1245ef80f4d9e02ed9425375e8f649b9221b31d8'}",1524,2019-03-02T01:54:03.000Z,0.000811063356684,262.827193911412,0.115241,-10.4809,-16.1079,73735.54152404504
2355,OP Coin,OPC,op-coin,1858984784.12044,2473656068.61204,,2018-01-09T00:00:00.000Z,3,[],,1525,2019-03-02T01:54:03.000Z,3.94047323558e-05,10.1222977484675,0.108367,-28.764,-48.7086,73252.79787177057
2514,Shekel,JEW,shekel,131224548.974988,131224548.974988,,2018-02-10T00:00:00.000Z,3,[],,1526,2019-03-02T01:54:04.000Z,0.000542354524571,122.183665025712,0.128185,-49.652,-43.1431,71170.22787137353
921,Universal Currency,UNIT,universal-currency,15949109.6328306,20049109.6328306,210000000.0,2015-05-07T00:00:00.000Z,3,['mineable'],,1527,2019-03-02T01:54:01.000Z,0.00443955249027,81.8889354559088,0.0874343,1.0797,-26.7944,70806.90938802234
3685,BTC Lite,BTCL,btc-lite,18699999.99,21000000.0,,2019-01-09T00:00:00.000Z,1,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5acd19b9c91e596b1f062f18e3d02da7ed8d1e50'}",1528,2019-03-02T01:54:06.000Z,0.00378327081779,115.965016471859,0.152425,6.72424,45.8905,70747.16425484029
3443,HUZU,HUZU,huzu,2973476.48435124,3012349.85288281,25000000.0,2018-10-12T00:00:00.000Z,1,['mineable'],,1529,2019-03-02T01:54:06.000Z,0.0237419546219,53.1214691075561,-1.4793,10.7963,-0.659641,70596.14376075388
3197,Graphcoin,GRPH,graphcoin,13540173.0138209,13540173.0138209,,2018-08-22T00:00:00.000Z,2,['mineable'],,1530,2019-03-02T01:54:06.000Z,0.005134438967,73.4543647964674,0.122658,-5.56772,-20.2701,69521.19194208385
1483,vSlice,VSL,vslice,33390496.0333756,33390496.0333756,,2016-12-17T00:00:00.000Z,1,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5c543e7ae0a1104f78406c340e9c64fd9fce5170'}",1531,2019-03-02T01:54:01.000Z,0.00204605462595,0.403072761311884,0.0874343,2.12606,-14.5595,68318.77887185327
2681,Origami,ORI,origami,4225879.0,5527379.0,,2018-04-29T00:00:00.000Z,1,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd2fa8f92ea72abb35dbd6deca57173d22db2ba49'}",1532,2019-03-02T01:54:04.000Z,0.0159795429659,0.0,0.0,0.512573,-7.48564,67527.61504919453
2386,KZ Cash,KZC,kz-cash,1886585.63013684,3111162.87213684,18900000.0,2018-01-12T00:00:00.000Z,9,['mineable'],,1533,2019-03-02T01:54:03.000Z,0.0349917857478,162.460406134664,0.924287,-3.55071,5.25419,66015.00016462656
2093,Bitcoin Red,BTCRED,bitcoin-red,20550000.999,21000000.0,,2017-10-25T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6aac8cb9861e42bf8259f5abdc6ae3ae89909e11'}",1534,2019-03-02T01:54:02.000Z,0.00318362038562,121.111602120445,0.0960357,-6.91168,-8.20293,65423.40210492777
1285,GoldBlocks,GB,goldblocks,15563873.357595,15563873.357595,,2016-06-14T00:00:00.000Z,2,['mineable'],,1535,2019-03-02T01:54:02.000Z,0.00401489964337,59.9768099513223,0.100407,19.7702,0.674546,62487.38959286401
1175,Rubies,RBIES,rubies,10415251.8921257,10415251.8921257,,2016-02-22T00:00:00.000Z,1,[],,1536,2019-03-02T01:54:01.000Z,0.00594513985653,1.17887490778479,0.0874343,-25.9871,-3.94402,61920.12913967599
978,Ratecoin,XRA,ratecoin,122449161.79158,122449161.79158,,2015-06-26T00:00:00.000Z,1,[],,1537,2019-03-02T01:54:01.000Z,0.000501862455421,29.3811900094056,0.0874343,0.200295,-11.4035,61452.63700096564
703,Rimbit,RBT,rimbit,197581050.118245,401578117.818245,,2014-10-26T00:00:00.000Z,2,[],,1538,2019-03-02T01:54:01.000Z,0.000309356371402,0.0,0.0,0.36604,-13.04,61122.956722376985
1522,FirstCoin,FRST,firstcoin,31207527.807376,110000000.0,,2017-02-05T00:00:00.000Z,3,['mineable'],,1539,2019-03-02T01:54:01.000Z,0.00194347692788,2.03682031400367,0.0781747,-1.17417,-18.1929,60651.110269808785
3333,Sola Token,SOL,sola-token,28948936.515258,127864775.0,,2018-09-24T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1f54638b7737193ffd86c19ec51907a7c41755d8'}",1540,2019-03-02T01:54:07.000Z,0.00199061323469,41.2550563965934,0.0195175,0.79528,-4.68265,57626.136157473185
3406,Block-Chain.com,BC,block-chain-com,10053314.3716,247000000.0,,2018-10-11T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2ecb13a8c458c379c4d9a7259e202de03c8f3d19'}",1541,2019-03-02T01:54:06.000Z,0.00570063841101,129.055929480636,0.0851573,-0.386921,-8.49663,57310.31006470183
3399,Wispr,WSP,wispr,27697355.4741095,28998826.2112095,120000000.0,2018-10-05T00:00:00.000Z,1,['mineable'],,1542,2019-03-02T01:54:06.000Z,0.00203974670028,0.0,2.84217e-14,-0.118778,-48.8413,56495.58943479705
3165,Arion,ARION,arion,9895279.0,9895279.0,,2018-08-13T00:00:00.000Z,3,[],,1543,2019-03-02T01:54:05.000Z,0.0056537152696,311.994072465231,0.118445,0.456187,12.8941,55945.08997925222
3045,OPCoinX,OPCX,opcoinx,77640944.1350975,125428874.915721,800000000.0,2018-08-03T00:00:00.000Z,2,['mineable'],,1544,2019-03-02T01:54:06.000Z,0.000718569856048,195.040768718655,0.0918631,4.16469,-15.1478,55790.44205058782
951,Synergy,SNRG,synergy,4411461.68237868,4411461.68237868,,2015-06-08T00:00:00.000Z,1,[],,1545,2019-03-02T01:54:01.000Z,0.0125917836424,0.0,-1.42109e-14,4.26326e-14,-18.2231,55548.171051250254
2214,ZoZoCoin,ZZC,zozocoin,1946488.32200214,7473288.32200214,27000000.0,2017-11-21T00:00:00.000Z,2,['mineable'],,1546,2019-03-02T01:54:03.000Z,0.0281676436357,32.7718368487776,0.122658,9.6019,-29.3547,54827.98939520795
3180,Compound Coin,COMP,compound-coin,29976086847.9423,30526096848.9423,,2018-08-16T00:00:00.000Z,4,['mineable'],,1547,2019-03-02T01:54:05.000Z,1.82356379476e-06,6.9160904202599,-9.08177,-20.1201,-15.4942,54663.30668448898
325,TEKcoin,TEK,tekcoin,1414054561.51664,1414054561.51664,,2014-05-20T00:00:00.000Z,1,['mineable'],,1548,2019-03-02T01:54:01.000Z,3.86048042632e-05,0.772096085263642,0.0878079,0.936576,5.5761,54589.29956483499
1248,Bitcoin 21,XBTC21,bitcoin-21,793107.50107699,7093107.50107699,,2016-05-05T00:00:00.000Z,1,[],,1549,2019-03-02T01:54:01.000Z,0.0679830603075,0.87385834930139,0.118227,0.0867337,-3.66927,53917.87507604763
2887,Dorado,DOR,dorado,355583782.3865,695583782.3865,,2018-07-02T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x906b3f8b7845840188eab53c3f5ad348a787752f'}",1550,2019-03-02T01:54:05.000Z,0.000151338922357,370.309621596274,-0.491206,-8.41727,19.5098,53813.6664339989
1004,Helleniccoin,HNC,helleniccoin,69485747.0400743,69485747.0400743,100000000.0,2015-07-21T00:00:00.000Z,1,['mineable'],,1551,2019-03-02T01:54:01.000Z,0.000772096085264,102.245226114273,0.0874343,0.745627,-3.17808,53649.673271285945
3370,Nerves,NER,nerves,3258944260.0,5000000000.0,,2018-10-02T00:00:00.000Z,5,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xee5dfb5ddd54ea2fb93b796a8a1b83c3fe38e0e6'}",1552,2019-03-02T01:54:06.000Z,1.64353714821e-05,0.0,2.84217e-14,-25.0491,-7.52442,53561.959552557484
9,Mincoin,MNC,mincoin,5126724.88794916,5126724.88794916,,2013-05-03T00:00:00.000Z,2,['mineable'],,1553,2019-03-02T01:54:00.000Z,0.0103676101596,147.910557654753,0.0143553,6.76398,8.81225,53151.885033775885
2706,Plancoin,PLAN,plancoin,26975135.4527201,26975135.4527201,35000000.0,2018-05-04T00:00:00.000Z,1,['mineable'],,1554,2019-03-02T01:54:04.000Z,0.00193845150299,0.0,2.84217e-14,0.618504,-2.6355,52289.99186168411
1273,Citadel,CTL,citadel,10969268.522954,10969268.522954,,2016-06-02T00:00:00.000Z,1,['mineable'],,1555,2019-03-02T01:54:01.000Z,0.00474839092437,39.7293665128352,0.0874343,-20.9995,-16.9688,52086.37510137229
2221,VoteCoin,VOT,votecoin,49528750.0,49528750.0,220000000.0,2017-11-23T00:00:00.000Z,4,['mineable'],,1556,2019-03-02T01:54:03.000Z,0.00104217111635,4.15341368106723,0.120484,0.173631,8.97771,51617.432678920064
1671,iTicoin,ITI,iticoin,32000.0,9999991.57566,,2017-05-12T00:00:00.000Z,1,[],,1557,2019-03-02T01:54:02.000Z,1.58836821892,0.0,2.84217e-14,-7.10543e-14,-2.27374e-13,50827.78300544
2948,Jury.Online Token,JOT,jury-online-token,9021908.59070744,18601983.9507074,,2018-07-19T00:00:00.000Z,1,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdb455c71c1bc2de4e80ca451184041ef32054001'}",1558,2019-03-02T01:54:05.000Z,0.00559769661816,148.759644654294,0.122658,0.512837,-28.07,50501.90720755169
2007,Regalcoin,REC,regalcoin,12799009.4529194,16491413.1129194,27000000.0,2017-10-01T00:00:00.000Z,4,['mineable'],,1559,2019-03-02T01:54:02.000Z,0.00389908523058,3.47852449293829,0.118227,-5.57945,-4.99493,49904.42872393184
1956,VIVO,VIVO,vivo,3692772.0,4512772.0,,2017-09-12T00:00:00.000Z,1,['mineable'],,1560,2019-03-02T01:54:03.000Z,0.0135116814921,64.1321538726027,12.6732,13.1167,-37.4085,49895.559086945104
2651,GreenMed,GRMD,greenmed,14899993.0,14899993.0,,2018-04-20T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb444208cb0516c150178fcf9a52604bc04a1acea'}",1561,2019-03-02T01:54:05.000Z,0.00331615268621,140.388648386513,0.122658,5.62508,-18.1856,49410.65181146019
1053,Bolivarcoin,BOLI,bolivarcoin,12984524.9987998,12984524.9987998,25000000.0,2015-09-08T00:00:00.000Z,7,['mineable'],,1562,2019-03-02T01:54:01.000Z,0.00379440206566,63.0142351633241,-0.732877,2.635,-6.3266,49268.50847705988
3688,MoX,MOX,mox,3793602.0,3793602.0,18400000.0,2019-01-09T00:00:00.000Z,2,['mineable'],,1563,2019-03-02T01:54:07.000Z,0.0127395854069,13.8223174514192,0.152425,-1.65091,-62.5938,48328.91667878665
3311,Castle,CSTL,castle,12510812.2690182,12791966.3315342,50000000.0,2018-09-18T00:00:00.000Z,2,['mineable'],,1564,2019-03-02T01:54:07.000Z,0.00386048042632,84.6272469656516,0.122658,4.79362,-8.49247,48297.745881908864
2140,SONO,SONO,altcommunity-coin,1400742.4445784,1400742.4445784,,2017-11-02T00:00:00.000Z,1,['mineable'],,1565,2019-03-02T01:54:03.000Z,0.0338178085345,330.674824267641,17.8963,-13.9554,-15.2108,47370.03979689981
3416,Digiwage,WAGE,digiwage,45917107.5107179,53917127.5106883,,2018-10-09T00:00:00.000Z,2,['mineable'],,1566,2019-03-02T01:54:06.000Z,0.00101705466262,20.6915398168972,0.153894,-11.3148,-14.4582,46700.20828779946
1763,BriaCoin,BRIA,briacoin,743430.77002992,743430.77002992,3000000.0,2017-06-29T00:00:00.000Z,3,[],,1567,2019-03-02T01:54:02.000Z,0.0625938390084,69.7371949229722,0.0255708,-28.4257,-29.2609,46534.18593314366
2074,Ethereum Gold,ETG,ethereum-gold,12000000.0,24000000.0,,2017-10-21T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x28c8d01ff633ea9cd8fc6a451d7457889e698de6'}",1568,2019-03-02T01:54:03.000Z,0.00378327081779,2.70233629842275,0.118227,-2.78703,-27.0125,45399.24981348
2032,Crystal Clear ,CCT,crystal-clear,5223973.37885356,6924060.0,10000000.0,2017-10-09T00:00:00.000Z,1,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x336f646f87d9f6bc6ed42dd46e8b3fd9dbd15c22'}",1569,2019-03-02T01:54:02.000Z,0.00860887135069,171.71802984306,0.118227,1.09556,-3.03438,44972.514757979654
2996,Bitcoin W Spectrum,BWS,bitcoin-w-spectrum,57570780.7139409,57712942.5322704,,2018-08-14T00:00:00.000Z,2,[],,1570,2019-03-02T01:54:05.000Z,0.000771120805998,2.62223132957664,0.0918631,33.3454,7.32863,44394.02682606823
1223,BERNcash,BERN,berncash,71234300.811892,71234300.811892,,2016-04-11T00:00:00.000Z,1,['mineable'],,1571,2019-03-02T01:54:01.000Z,0.000617676868211,6.5061448720826,0.0874343,19.378,19.219,43999.77983468975
1511,PureVidz,VIDZ,purevidz,125279774.5061,125279774.5061,,2017-01-19T00:00:00.000Z,2,[],,1572,2019-03-02T01:54:02.000Z,0.000348290825459,0.0,0.0,-8.52651e-14,24.8355,43633.79607604695
1420,Atomic Coin,ATOM,atomic-coin,18554847.3005747,18554847.3005747,252000000.0,2016-10-09T00:00:00.000Z,1,['mineable'],,1573,2019-03-02T01:54:01.000Z,0.00231798205669,0.0,0.0,0.272426,66.4863,43009.803107355045
1702,Version,V,version,551593111.18371,551593111.18371,,2017-06-01T00:00:00.000Z,1,['mineable'],,1574,2019-03-02T01:54:02.000Z,7.72096085264e-05,16.1046503800589,0.118227,0.221224,-2.9502,42588.28818035328
3652,bitcoin2network,B2N,bitcoin2network,1214931979.0,1214931979.0,,2018-12-28T00:00:00.000Z,4,['mineable'],,1575,2019-03-02T01:54:07.000Z,3.49929793266e-05,103.539139787759,0.0687761,-13.6597,-34.1677,42514.08962437222
3350,Dach Coin,DACHX,dach-coin,13803429.9602,14305784.6735,,2018-09-25T00:00:00.000Z,1,['mineable'],,1576,2019-03-02T01:54:06.000Z,0.00304977953679,366.284274484481,0.122658,-11.0652,-17.5447,42097.41823013197
3395,SteepCoin,STEEP,steepcoin,181505252.98,189569725.0,1000000000.0,2018-10-04T00:00:00.000Z,4,['mineable'],,1577,2019-03-02T01:54:06.000Z,0.000231580941149,34.5976358186579,0.122631,0.0705519,-52.1572,42033.157308595735
1250,Zurcoin,ZUR,zurcoin,87653034.0003,87653034.0003,,2016-05-09T00:00:00.000Z,2,['mineable'],,1578,2019-03-02T01:54:02.000Z,0.000478734905931,0.0,-1.42109e-14,2.84217e-14,1.13687e-13,41962.56698670037
3268,DarexTravel,DART,darextravel,87000000000.0,100000000000.0,,2018-09-11T00:00:00.000Z,1,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe689a257e070b13a08104aeb995c95fee1d87673'}",1579,2019-03-02T01:54:06.000Z,4.81825704543e-07,0.0144947626697658,0.765906,4.19831,-2.52375,41918.836295240995
1678,InsaneCoin,INSN,insanecoin-insn,23291857.3207514,23291857.3207514,30000000.0,2017-05-17T00:00:00.000Z,1,['mineable'],,1580,2019-03-02T01:54:02.000Z,0.00173721619184,2.60582428776479,0.0874343,-40.1332,-40.1332,40462.991675636375
3068,BitcoiNote,BTCN,bitcoinote,10022014.0,10022014.0,21000000.0,2018-08-02T00:00:00.000Z,3,['mineable'],,1581,2019-03-02T01:54:05.000Z,0.00388778684626,459.607771308837,-0.201897,-1.39604,-11.6619,38963.454202233566
1607,Impact,IMX,impact,110630545.599174,110630545.599174,,2017-04-01T00:00:00.000Z,1,['mineable'],,1582,2019-03-02T01:54:02.000Z,0.000347925690401,0.0,0.0,8.52651e-14,9.7099,38491.20895703192
159,Cashcoin,CASH,cashcoin,53458111.305601,53458111.305601,,2014-02-27T00:00:00.000Z,2,['mineable'],,1583,2019-03-02T01:54:00.000Z,0.000717811266709,54.110847125246,3.39227,4.58075,-9.87254,38372.834592144165
3324,PluraCoin,PLURA,pluracoin,328693212.918504,428693212.918504,1000000000.0,2018-09-21T00:00:00.000Z,2,['mineable'],,1584,2019-03-02T01:54:06.000Z,0.000115474457698,0.0,0.0,-0.0832623,44.7182,37955.6705107775
1617,Ultimate Secure Cash,USC,ultimate-secure-cash,10343113.0054,38602656.0054,200084200.0,2017-04-11T00:00:00.000Z,2,['mineable'],,1585,2019-03-02T01:54:02.000Z,0.0036312487295,89.5245707620435,0.427952,-6.93291,-14.4096,37558.41595993368
2973,empowr coin,EMPR,empowr-coin,8717417956219.23,12000000000000.0,,2018-07-25T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe7d7b37e72510309db27c460378f957b1b04bd5d'}",1586,2019-03-02T01:54:05.000Z,4.30681118043e-09,379.383891688463,0.26871,-1.03492,-38.4698,37544.27311832622
1747,Onix,ONX,onix,107072780.823551,112119456.99,1151920000.0,2017-06-24T00:00:00.000Z,1,['mineable'],,1587,2019-03-02T01:54:02.000Z,0.000347443238369,137.631531870841,0.118227,-12.886,-16.2712,37201.713710508724
890,8Bit,8BIT,8bit,1467840.78618273,1467840.78618273,,2015-04-18T00:00:00.000Z,3,[],,1588,2019-03-02T01:54:01.000Z,0.0253036996596,0.00506073993191343,0.0190733,20.1056,168.869,37141.80240167894
2241,Ccore,CCO,ccore,1699999.0,10000000.0,,2017-12-01T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x679badc551626e01b23ceecefbc9b877ea18fc46'}",1589,2019-03-02T01:54:03.000Z,0.0217941742317,11.4489943808583,0.0169687,16.8473,4.04894,37050.07439971577
1673,Minereum,MNE,minereum,5125959.50592,5125959.50592,,2017-05-13T00:00:00.000Z,1,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1a95b271b0535d15fa49932daba31ba612b52946'}",1590,2019-03-02T01:54:01.000Z,0.00721909839722,92.0442444115532,0.0874343,-8.88712,25.6579,37004.8060534017
1322,808Coin,808,808coin,1097726943144.74,1097726943144.74,,2016-07-25T00:00:00.000Z,5,['mineable'],,1591,2019-03-02T01:54:02.000Z,3.31609124736e-08,37.6080801726631,0.0451935,17.5678,49.4848,36401.62708153521
1165,Evil Coin,EVIL,evil-coin,21020382.7858368,21020382.7858368,,2016-01-31T00:00:00.000Z,1,['mineable'],,1592,2019-03-02T01:54:01.000Z,0.00162140177905,5.16949212927419,0.0874343,-2.13324,-5.16934,34082.48604526778
3387,BLAST,BLAST,blast,44225136.9881993,44225136.9881993,64000000.0,2018-10-08T00:00:00.000Z,2,['mineable'],,1593,2019-03-02T01:54:06.000Z,0.000770381662379,26.538880956635,0.121838,-2.34093,-22.713,34070.234551907975
2475,Garlicoin,GRLC,garlicoin,12574284.940557,22574284.940557,69000000.0,2018-01-27T00:00:00.000Z,7,['mineable'],,1594,2019-03-02T01:54:04.000Z,0.00265345848483,85.7985656266411,-0.783778,1.76379,-15.5732,33365.34306619106
1836,Signatum,SIGT,signatum,107972765.6561,107972765.6561,,2017-07-24T00:00:00.000Z,1,[],,1595,2019-03-02T01:54:02.000Z,0.000308617281178,0.0,2.84217e-14,2.84217e-14,21.7839,33322.261378054915
3013,PRiVCY,PRIV,privcy,16393147.9236131,22060178.9913112,,2018-07-31T00:00:00.000Z,4,[],,1596,2019-03-02T01:54:06.000Z,0.00202634464769,12.3327937800611,-3.4509,5.61152,17.4346,33218.16755380384
50,Emerald Crypto,EMD,emerald,19117129.3733062,19117129.3733062,,2013-08-04T00:00:00.000Z,2,['mineable'],,1597,2019-03-02T01:54:00.000Z,0.00173721619184,0.868608095921597,0.0902275,8.37501,-3.16207,33210.586688807605
1550,Master Swiscoin,MSCN,master-swiscoin,45143320.3102,1007644415.41941,,2017-02-21T00:00:00.000Z,2,[],,1598,2019-03-02T01:54:01.000Z,0.000733491281,69.4620510355064,0.0874343,-4.4289,14.976,33112.231842921916
3447,Atheios,ATH,atheios,13283997.6458,13366795.4,,2018-10-15T00:00:00.000Z,2,['mineable'],,1599,2019-03-02T01:54:06.000Z,0.00243295151416,39.2276219278146,-1.1256,-8.4626,-11.0889,32319.32218644699
3122,Help The Homeless Coin,HTH,help-the-homeless-coin,830430979.917735,830430979.917735,,2018-08-09T00:00:00.000Z,1,['mineable'],,1600,2019-03-02T01:54:06.000Z,3.86048042632e-05,41.6941537243432,0.0918631,0.187037,-3.17758,32058.62543382153
1306,Cryptojacks,CJ,cryptojacks,406568580.90842,406568580.90842,,2016-07-11T00:00:00.000Z,2,['mineable'],,1601,2019-03-02T01:54:01.000Z,7.73041588371e-05,0.0,0.0,0.0,-34.9037,31429.442156718844
113,SmartCoin,SMC,smartcoin,25281762.553641,25281762.553641,,2014-02-06T00:00:00.000Z,1,['mineable'],,1602,2019-03-02T01:54:01.000Z,0.00123692118584,0.0,0.0,0.302692,-3.31645,31271.547717974932
3009,Pure,PUREX,purex,17751756.688152,20220781.688152,,2018-07-31T00:00:00.000Z,1,['mineable'],,1603,2019-03-02T01:54:05.000Z,0.00166000658332,19.346257189234,0.0918631,-23.0666,-28.2662,29468.032967827163
2051,Authorship,ATS,authorship,99971428.1563,100000000.0,,2017-10-14T00:00:00.000Z,1,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2daee1aa61d60a252dc80564499a69802853583a'}",1604,2019-03-02T01:54:02.000Z,0.000291507368754,98.9790240865028,-25.0815,-24.8428,-29.083,29142.40797242256
1276,ICO OpenLedger,ICOO,ico-openledger,465951.5866,465951.5866,,2016-06-02T00:00:00.000Z,1,[],"{'id': 463, 'name': 'BitShares', 'symbol': 'BTS', 'slug': 'bitshares', 'token_address': 'ICOO'}",1605,2019-03-02T01:54:01.000Z,0.0616204926058,0.0,0.0,-1.42109e-14,-2.84217e-14,28712.166296746076
2168,Grimcoin,GRIM,grimcoin,91325924.338861,96962872.1274243,,2017-11-10T00:00:00.000Z,2,['mineable'],,1606,2019-03-02T01:54:03.000Z,0.000307346928316,1.99713460071721,-0.0507075,-0.220799,0.969677,28068.74232116835
1113,SecretCoin,SCRT,secretcoin,4228671.77935119,4228671.77935119,,2015-11-16T00:00:00.000Z,1,[],,1607,2019-03-02T01:54:01.000Z,0.00663248385615,0.0,0.0,-7.10543e-14,-2.72235,28046.59730950386
1390,Jin Coin,JIN,jin-coin,9960402.07186973,9960402.07186973,9960595.0,2016-09-17T00:00:00.000Z,1,['mineable'],,1608,2019-03-02T01:54:01.000Z,0.00275301931798,0.0,2.84217e-14,2.84217e-14,-52.4056,27421.17931870538
1038,Eurocoin,EUC,eurocoin,12416554.4504077,12416554.4504077,,2015-08-24T00:00:00.000Z,1,['mineable'],,1609,2019-03-02T01:54:01.000Z,0.00219811018324,0.0,2.84217e-14,0.0,-1.09247,27292.954778195108
1375,Golfcoin,GOLF,golfcoin,1771743529.21679,1771743529.21679,1800000000.0,2016-09-08T00:00:00.000Z,2,['mineable'],,1610,2019-03-02T01:54:01.000Z,1.53230172665e-05,0.1820002008004,0.0190733,3.14593,51.5814,27148.45668999852
3517,SONDER,SNR,sonder,168879121.0,240000000.0,,2018-10-29T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x47d1a59cbdd19aee060c859c0009277e245328ae'}",1611,2019-03-02T01:54:07.000Z,0.000160598924517,95.2791537557191,0.0137595,0.155329,4.87342,27121.80520597631
